id,text,dataset,anger,fear,joy,sadness,disgust,surprise,primary_anger,secondary_anger,primary_disgust,secondary_disgust,primary_fear,secondary_fear,primary_joy,secondary_joy,primary_sadness,secondary_sadness,primary_surprise,secondary_surprise
41166,@OniLink86 @DarekMeridian lmao awe... ,test.gold,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
41167,@reillygolfpro @RealKidPoker @StacyAcey @WSOPTD no he didn't! They are obviously friends and that clouded his judgement,test.gold,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
41168,Where are some great places to listen to blues? #nightlife #NightLifeENT #blues #jazz #gatewayarch #stlouis #washingtonave,test.gold,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
41169,@dlrwills turn that frown upside down buddy 🙃.,test.gold,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
41170,@patienceinbee @camposanto But I decided to be a bit lackadaisical about getting dressed to get groceries.,test.gold,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
41171,"@pikapies I have many happy memories of the Isle Of Wight.\n...\nBut yeah, sink that shit.",test.gold,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
41172,@glenberube @DonnaGrantis @idanielsenbass @HannahJWelton watching this again makes me weep tears of joy and tears of sadness that he's gone,test.gold,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
41173,carry on my wayward son there'll be peace when you are done lay your weary head to rest don't you cry no more,test.gold,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
41174,@yourKarma Reaching out AGAIN in hope to contact over the technical issues I am having. Your CS is severely lacking. #badkarma #unhappy,test.gold,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
41175,"I love when #girls are busy in teaching how to #pout while taking #selfie in a mall , their desication is immense #women love #perfection",test.gold,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
41176,@PatBlanchfield so you mean “like Uber but for despair for someone other than the driver',test.gold,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
41177,@tysonwaters and @WatersWife 'Being over it.' Why USA has #panicattacks #anxiety #depression and so much medication!,test.gold,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
41178,@typicalmoony Yes Lia!! Join the dark side!!,test.gold,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
41179,@phil500 \nSo sadden \nSpunky a beautiful dog\nA sad story a lovely happy\nAn loved dog \nPlay little one have fun you\nare so loved,test.gold,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
41180,(whisper) I cannot frown.,test.gold,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
41181,@ananavarro @tcarrels most of Trump supporters have not clue about the meaning of the words they used just like him #sad #nevertrump,test.gold,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
41182,@ananavarro @tcarrels most of Trump supporters have not clue about the meaning of the words they used just like him  #nevertrump,test.gold,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
41183,@RobertWesley3 I'm #mad that my brother is #sad ! Feel better bub!,test.gold,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
41184,Dentist just said to me' I'm going to numb your front lip up so it'll feel as if you've got lips like Pete Burns!...... She was right #pout,test.gold,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
41185,@haileywiggins_ @flenner_alisha good. Takes more muscles to frown than smile,test.gold,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
41186,"A pessimist sees the difficulty in every opportunity, an optimist sees the opportunity in every difficulty' -Sir Winston Churchill-",test.gold,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
41187,The most depressing part of being ill is that your taste goes 😫,test.gold,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
41188,Penny dreadful 3 temporada,test.gold,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
41189,"@ProSyndicate thanks for replying, I'm ironing my shirt😂 I'd love to meet you and get an autograph but sadly I'm too young to travel.",test.gold,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
41190,Shantosh: How crazy would it be to walk past and talk to a person everyday never realizing he is suffering from depression or such? …,test.gold,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
41191,Is it just me or is this a very weird time for the world? #change #enlightenment #gloomy #weird #sigh #imaginepeace #imaginelove #unite,test.gold,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
41192,@jamiesmart Huh! It's always my fault isn't it &gt;:( #huff #sulk,test.gold,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
41193,"Pussies - In the dark, they're all the same",test.gold,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
41194,For once I gatherp th strength to not try and drink my pain away. #sober #Fighter #strong #lovely #dreamer,test.gold,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
41195,@dublinwaltz bts' 화양연화 trilogy MV is my all time fav🙌 quite gloomy but beautiful as well✨,test.gold,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
41196,The ghost of Stefano reflects on the grim indignity of being murdered by corrupt cops in faux love. #days,test.gold,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
41197,@againstallaudss @groovydadad @Thelostchild5 @MHChat indeed &amp; is sadness unavoidable? #MHChat,test.gold,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
41198,Bojack Horseman: the saddest show ever written?? #depression #season1,test.gold,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
41199,Incredibly shocked and disappointed with @united customer service. Really making me rethink flying with them in the future. #unhappy,test.gold,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
41200,"Too many are on their 'yeah, the thing going on with cops shooting innocent people is sad - but just not in my backyard, so..' #sad #blm",test.gold,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
41201,"Too many are on their 'yeah, the thing going on with cops shooting innocent people is sad - but just not in my backyard, so..'  #blm",test.gold,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
41202,My encouragement today is my dog while my head is in a fog. #epicfail #depression #feelingfedup #tired #ihaveheardeverything #wondering,test.gold,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
