id,text,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust,dataset,platform,primary_anger,secondary_anger,primary_disgust,secondary_disgust,primary_fear,secondary_fear,primary_joy,secondary_joy,primary_sadness,secondary_sadness,primary_surprise,secondary_surprise,nulls
2017-En-21734,She is someone who rolls persuasion under intimidate and awkwardly wins. ALL THE TIME.' @sourfruitjunkie on @JakiDash.,True,False,True,False,False,False,False,False,False,False,False,train,twitter,True,True,True,True,False,False,False,False,False,False,False,False,0
2017-En-40561,@TimewarpArcade @tenpencearcade Do you really have to pedal like a nutter to get anywhere? I remember it being more sedate.,False,True,False,False,False,False,False,False,True,False,False,train,twitter,False,False,False,False,False,False,False,True,True,True,False,False,0
2017-En-30293,Do what makes you successful and #happy now and forever,False,False,False,False,True,True,True,False,False,False,False,train,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2017-En-10039,So #angry about my @WishShopping order. 6 #months ago I placed an order of over $500. Card billed. Never #received \n#disappointing,True,False,True,False,False,False,False,False,True,False,False,train,twitter,True,True,True,True,False,False,False,False,True,True,False,False,0
2017-En-10762,"Well, the lines for Sweden's goals sure sting.",True,False,False,False,False,False,False,True,True,False,False,train,twitter,True,True,False,False,False,False,False,False,True,True,False,False,0
2017-En-30162,.@Travelanswerman: When U ride on a pile of salt life is extra sweet! Always salty always savory! #surfing #aloha #smiling …,False,False,False,False,True,False,True,False,False,False,False,train,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2017-En-40025,"@TMobileHelp my service is down in Cleveland, OH. What's going on? #unhappy",True,False,True,False,False,False,False,False,True,False,False,train,twitter,True,True,True,True,False,False,False,False,True,True,False,False,0
2017-En-40614,I wanna see you smile I don't wanna see you make a frown,False,False,False,False,True,False,True,False,False,False,False,train,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2017-En-20158,I have a job interview with @BarclaysUK in Loughborough next month #nervous!!!,False,True,False,True,False,False,False,False,False,False,False,train,twitter,False,False,False,False,True,True,False,True,False,False,False,False,0
2017-En-40964,One point: DSP claims YTers lost half their viewership in 2012 if they weren't using direct capture. That's when the search changes happened,False,False,False,False,False,False,False,False,False,False,False,train,twitter,False,False,False,False,False,False,False,False,False,False,False,False,1
2017-En-30998,@FilthyFrank My first time watching your vids and i died of laughter. Keep this up dude,False,False,False,False,True,True,True,False,False,False,True,train,twitter,False,False,False,False,False,False,True,True,False,False,False,True,0
2017-En-10985,Can't believe @virginmedia are putting their prices up!! They already know I'm struggling to pay my bill &amp; won't change my package!! ,True,False,True,False,False,False,False,False,False,True,False,train,twitter,True,True,True,True,False,False,False,False,False,False,True,True,0
2017-En-11497,@Claymakerbigsi @toghar11 @scott_mulligan_ @BoxingFanatic_ Fucker blocked me 2 years ago over a question lol - proper holds a grudge old Joe,True,False,True,False,False,False,False,False,True,False,False,train,twitter,True,True,True,True,False,False,False,False,True,True,False,False,0
2017-En-31569,@priny_baby happppy happppyyyyyy happppppyyyyy haaapppyyyy birthday best friend!! Love you lots 💖💖💖💖💖💖💖🎉🎊 #chapter22 #bdaygirl #happy #love,False,False,False,False,True,True,False,False,False,False,False,train,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2017-En-20553,"Especially true if there is an impulsive, thin-skinned bully who likes to silence critics &amp; opponents as president. #voxconversations",True,False,True,False,False,False,False,False,False,False,False,train,twitter,True,True,True,True,False,False,False,False,False,False,False,False,0
2017-En-10261,@lynnew69 then he said talking about wills uncontrollable animals when moving to another link. These comments do not help! ,True,False,True,False,False,False,False,False,True,False,False,train,twitter,True,True,True,True,False,False,False,False,True,True,False,False,0
2017-En-21776,I realized that it is not #death that I #fear but it is the act of dying. \n#life,False,False,False,True,False,False,False,False,False,False,False,train,twitter,False,False,False,False,True,True,False,False,False,False,False,False,0
2017-En-21028,"@PanicAtTheDisco hey, y'all announced it like immediately after I asked. Nice. Thanks y'all ",False,False,False,False,True,False,True,False,False,False,False,train,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2017-En-10863,I think @Sam_Canaday &amp; @KYLEJDOWSON must actually have to be working like me &amp; @dowson_brady because I havent got any snap chat videos today,False,False,False,False,False,False,False,False,False,False,False,train,twitter,False,False,False,False,False,False,False,False,False,False,False,False,1
2017-En-41318,"Biggest joke in life? Kardashian and Jenner stans. Their lives are so dull, parents must be so proud.",False,False,False,False,False,False,True,False,False,False,False,train,twitter,False,False,False,False,False,False,False,True,False,False,False,False,0
2017-En-20196,"I'm used to bears, I'm used to coyotes, I love the idea of wolves. But this is hard. I don't want to be fearful of the meadow or the pines.",False,False,True,True,False,False,False,False,False,False,False,train,twitter,False,False,True,True,True,True,False,False,False,False,False,False,0
2017-En-30891,"Our tone of voice: we're like One Direction, we're thoughtful and timid, yet playful",False,False,False,False,True,False,True,False,False,False,False,train,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2017-En-10436,@Freepenalties @TMortimerFtbl Doll is a vile creature on the touchline. Every game he has tantrums &amp; shouts at the ref. Would love to see,True,False,True,False,True,False,False,False,False,False,False,train,twitter,True,True,True,True,False,False,True,True,False,False,False,False,0
2017-En-41416,Listening to old school house music kentphonic-sunday showers 'hanging around' 'sing it back' #blues,False,False,False,False,True,False,False,False,False,False,False,train,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2017-En-11456,One more day tiff.. One more day!,True,True,False,False,False,False,True,False,False,False,True,train,twitter,True,True,False,False,False,False,False,True,False,False,False,True,0
2017-En-31536,Whatever you decide to do make sure it makes you .,False,False,False,False,True,False,True,False,False,False,True,train,twitter,False,False,False,False,False,False,True,True,False,False,False,True,0
2017-En-31023,"@GreatDismal @Bencjacobs and it’s gleeful because they’re so inspired, so convinced they’re winning and at last have their strongman",False,False,False,False,True,False,True,False,False,False,False,train,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2017-En-10143,testing #angry,True,False,True,False,False,False,False,False,False,False,False,train,twitter,True,True,True,True,False,False,False,False,False,False,False,False,0
2017-En-30609,"@MerenthaProphet - the Hunter in this way, content and joyous in simple, domestic bliss? I cannot wait for word of who you truly are to -",False,False,False,False,True,False,True,False,True,False,False,train,twitter,False,False,False,False,False,False,True,True,True,True,False,False,0
2017-En-21472,"@NancyErvin4 The most ghastly thing is the silence from the #AARP. Trump says he won't touch SS, but his tax plan belies that.  Huge cuts.",True,False,True,True,False,False,False,False,False,False,False,train,twitter,True,True,True,True,True,True,False,False,False,False,False,False,0
2017-En-30732,Val is far too cheery for my liking ✋🏻,False,False,True,False,True,False,False,True,False,False,False,train,twitter,False,False,True,True,False,False,True,True,False,True,False,False,0
2017-En-10566,@DeltaDomain @SawDraze @qurions dis dat nigga from fume right?,True,False,True,False,False,False,False,False,False,False,False,train,twitter,True,True,True,True,False,False,False,False,False,False,False,False,0
2017-En-20458,Excited and nervous for Tuesday,False,False,False,True,True,False,False,False,False,False,False,train,twitter,False,False,False,False,True,True,True,True,False,False,False,False,0
2017-En-10454,@LaraTheIrish &lt; feel everything. She would remember everything. Evanora hoped this would serve to fuel the creatures anger and run rabid &gt;,True,False,True,False,False,False,True,False,False,False,False,train,twitter,True,True,True,True,False,False,False,True,False,False,False,False,0
2017-En-10457,@simon_penn_r @AntisocialJW2 has turned into a rather fiery GG radical),True,False,False,False,False,False,False,False,True,False,False,train,twitter,True,True,False,False,False,False,False,False,True,True,False,False,0
2017-En-30390,I aspire to have Val's self confidence and optimism tbh 👏💖 #GBBO,False,False,False,False,True,False,True,False,False,False,False,train,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
